date,close,weighted_signal,signal,action,opinion,position
2023-09-19,137.6300048828125,0.0,0,HOLD,관망,0
2023-09-20,135.2899932861328,0.0,0,HOLD,관망,0
2023-09-21,129.3300018310547,0.29036184409359966,1,BUY,매수,1
2023-09-22,129.1199951171875,0.0,0,HOLD,관망,1
2023-09-25,131.27000427246094,0.0,0,HOLD,관망,1
2023-09-26,125.9800033569336,0.29036184409359966,1,HOLD,관망,1
2023-09-27,125.9800033569336,0.0,0,HOLD,관망,1
2023-09-28,125.9800033569336,0.0,0,HOLD,관망,1
2023-09-29,127.12000274658203,0.7096381559064003,1,HOLD,관망,1
2023-10-02,129.4600067138672,0.0,0,HOLD,관망,1
2023-10-03,124.72000122070312,0.7096381559064003,1,HOLD,관망,1
2023-10-04,127.0,0.7096381559064003,1,HOLD,관망,1
2023-10-05,125.95999908447266,0.0,0,HOLD,관망,1
2023-10-06,127.95999908447266,0.0,0,HOLD,관망,1
2023-10-09,128.25999450683594,0.0,0,HOLD,관망,1
2023-10-10,129.47999572753906,0.0,0,HOLD,관망,1
2023-10-11,131.8300018310547,0.0,0,HOLD,관망,1
2023-10-12,132.3300018310547,0.0,0,HOLD,관망,1
2023-10-13,129.7899932861328,0.0,0,HOLD,관망,1
2023-10-16,132.5500030517578,0.0,0,HOLD,관망,1
2023-10-17,131.47000122070312,0.0,0,HOLD,관망,1
2023-10-18,128.1300048828125,0.0,0,HOLD,관망,1
2023-10-19,128.39999389648438,0.0,0,HOLD,관망,1
2023-10-20,125.16999816894531,0.0,0,HOLD,관망,1
2023-10-23,126.55999755859375,0.0,0,HOLD,관망,1
2023-10-24,128.55999755859375,0.0,0,HOLD,관망,1
2023-10-25,121.38999938964844,0.29036184409359966,1,HOLD,관망,1
2023-10-26,119.56999969482422,0.29036184409359966,1,HOLD,관망,1
2023-10-27,127.73999786376953,0.0,0,HOLD,관망,1
2023-10-30,132.7100067138672,0.0,0,HOLD,관망,1
2023-10-31,133.08999633789062,0.0,0,HOLD,관망,1
